id,titre,prix,prix_valide,ville_norm,quartier,source,type_transaction,type_bien,texte_modele,lien,image_url
ask_69a97c3b85f1dd70f9aef257,"boutique,louer,lome,agbalepedo",0.0,False,Lomé,Lomé,ImmoAsk,location,commerce,"boutique,louer,lome,agbalepedo commerce location lome lome",#,
ask_69a97c3b85f1dd70f9aef258,"villa,louer,lome,zossime",0.0,False,Lomé,Lomé,ImmoAsk,location,villa,"villa,louer,lome,zossime villa location lome lome",#,
ask_69a97c3b85f1dd70f9aef265,"studio meublé,louer,lome,kegue",0.0,False,Lomé,Lomé,ImmoAsk,location,chambre_salon,"studio meuble,louer,lome,kegue chambre_salon location lome lome",#,
ask_69a97c3b85f1dd70f9aef266,"3 chambres salon,louer,lome,lankouvi",0.0,False,Lomé,Lomé,ImmoAsk,location,autre,"3 chambres salon,louer,lome,lankouvi autre location lome lome",#,
ask_69a97c3b85f1dd70f9aef267,"appartement meublé,louer,lome,agbalepedo",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,agbalepedo appartement location lome lome",#,
ask_69a97c3b85f1dd70f9aef268,"villa,louer,lome,3k",0.0,False,Lomé,Lomé,ImmoAsk,location,villa,"villa,louer,lome,3k villa location lome lome",#,
ask_69a97c3b85f1dd70f9aef269,"chambre salon,louer,lome,nukafu",0.0,False,Lomé,Lomé,ImmoAsk,location,chambre_salon,"chambre salon,louer,lome,nukafu chambre_salon location lome lome",#,
ask_69a97c3b85f1dd70f9aef26a,"terrain,vendre,lome,agbelouve",0.0,False,Lomé,Lomé,ImmoAsk,vente,terrain,"terrain,vendre,lome,agbelouve terrain vente lome lome",#,
ask_69a97c3b85f1dd70f9aef26b,"terrain,vendre,lome,kegue",0.0,False,Lomé,Lomé,ImmoAsk,vente,terrain,"terrain,vendre,lome,kegue terrain vente lome lome",#,
ask_69a97c3b85f1dd70f9aef26c,"villa meublée,vendre,lome,zanguera",0.0,False,Lomé,Lomé,ImmoAsk,vente,villa,"villa meublee,vendre,lome,zanguera villa vente lome lome",#,
ask_69a97c3b85f1dd70f9aef26d,"chambre,louer,lome,totsi egblinkome",0.0,False,Lomé,Lomé,ImmoAsk,location,autre,"chambre,louer,lome,totsi egblinkome autre location lome lome",#,
ask_69a97c3b85f1dd70f9aef26e,"2 chambres salon,louer,1,nukafu",0.0,False,Lomé,Lomé,ImmoAsk,location,autre,"2 chambres salon,louer,1,nukafu autre location lome lome",#,
ask_69a97c3b85f1dd70f9aef26f,"3 chambres salon,louer,lome,kegue",0.0,False,Lomé,Lomé,ImmoAsk,location,autre,"3 chambres salon,louer,lome,kegue autre location lome lome",#,
ask_69a97c3b85f1dd70f9aef270,"villa,vendre,lome,forever",0.0,False,Lomé,Lomé,ImmoAsk,vente,villa,"villa,vendre,lome,forever villa vente lome lome",#,
ask_69a97c3b85f1dd70f9aef271,"chambre,louer,lome,zanguera",0.0,False,Lomé,Lomé,ImmoAsk,location,autre,"chambre,louer,lome,zanguera autre location lome lome",#,
ask_69a97c3b85f1dd70f9aef272,"2 chambres salon,louer,lome,tokoin",0.0,False,Lomé,Lomé,ImmoAsk,location,autre,"2 chambres salon,louer,lome,tokoin autre location lome lome",#,
ask_69a97c3b85f1dd70f9aef273,"chambre salon,louer,lome,adidogome atilamonou",0.0,False,Lomé,Lomé,ImmoAsk,location,chambre_salon,"chambre salon,louer,lome,adidogome atilamonou chambre_salon location lome lome",#,
ask_69a97c3b85f1dd70f9aef274,"2 chambres salon,louer,lome,adidogome kohe",0.0,False,Lomé,Lomé,ImmoAsk,location,autre,"2 chambres salon,louer,lome,adidogome kohe autre location lome lome",#,
ask_69a97c3b85f1dd70f9aef276,"chambre salon,louer,lome,kegue",0.0,False,Lomé,Lomé,ImmoAsk,location,chambre_salon,"chambre salon,louer,lome,kegue chambre_salon location lome lome",#,
ask_69a97c3b85f1dd70f9aef277,"villa meublée,louer,lome,avenou",0.0,False,Lomé,Lomé,ImmoAsk,location,villa,"villa meublee,louer,lome,avenou villa location lome lome",#,
ask_69a97c3b85f1dd70f9aef279,"studio meublé,louer,lome,agoe",0.0,False,Lomé,Lomé,ImmoAsk,location,chambre_salon,"studio meuble,louer,lome,agoe chambre_salon location lome lome",#,
ask_69a97c3b85f1dd70f9aef27a,"maison,vendre,lome,agoe",0.0,False,Lomé,Lomé,ImmoAsk,vente,maison,"maison,vendre,lome,agoe maison vente lome lome",#,
ask_69a97c3b85f1dd70f9aef27b,"appartement meublé,louer,lome,tokoin",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,tokoin appartement location lome lome",#,
ask_69a97c3b85f1dd70f9aef27d,"villa meublée,louer,lome,hedzranawoe",0.0,False,Lomé,Lomé,ImmoAsk,location,villa,"villa meublee,louer,lome,hedzranawoe villa location lome lome",#,
ask_69a97c3b85f1dd70f9aef27e,"appartement meublé,louer,lome,adidoadin",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,adidoadin appartement location lome lome",#,
ask_69a97c3b85f1dd70f9aef27f,"appartement meublé,louer,1,adidoadin",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,1,adidoadin appartement location lome lome",#,
ask_69a97c3b85f1dd70f9aef281,"appartement meublé,louer,lome,avedji limousine",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,avedji limousine appartement location lome lome",#,
ask_69a97c3b85f1dd70f9aef282,"appartement meublé,louer,lome,amadahome",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,amadahome appartement location lome lome",#,
ask_69a97c3b85f1dd70f9aef283,"appartement meublé,louer,lome,amandahome",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,amandahome appartement location lome lome",#,
ask_69a97c3b85f1dd70f9aef284,"villa,vendre,lome,agoe",0.0,False,Lomé,Lomé,ImmoAsk,vente,villa,"villa,vendre,lome,agoe villa vente lome lome",#,
ask_69a97c3b85f1dd70f9aef285,"villa,vendre,lome,adidogome akato",0.0,False,Lomé,Lomé,ImmoAsk,vente,villa,"villa,vendre,lome,adidogome akato villa vente lome lome",#,
ask_69a97c3b85f1dd70f9aef287,"maison,vendre,lome,tokoin hopital",0.0,False,Lomé,Lomé,ImmoAsk,vente,maison,"maison,vendre,lome,tokoin hopital maison vente lome lome",#,
ask_69a97c3b85f1dd70f9aef288,"studio meublé,louer,lome,avedji",0.0,False,Lomé,Lomé,ImmoAsk,location,chambre_salon,"studio meuble,louer,lome,avedji chambre_salon location lome lome",#,
ask_69a97c3b85f1dd70f9aef289,"terrain,vendre,kpalime,avetonou",0.0,False,Kpalimé,Kpalimé,ImmoAsk,vente,terrain,"terrain,vendre,kpalime,avetonou terrain vente kpalime kpalime",#,
